odhf_facility_type,latitude,longitude,facility_category
Nursing and residential care facilities,45.32386803,-75.9241396,Specialized Care & Support Services
Nursing and residential care facilities,45.47161517,-75.52958419,Specialized Care & Support Services
Ambulatory health care services,43.66050619,-79.38606199,Community & Primary Care
Ambulatory health care services,43.80929512,-79.22088655,Specialized Care & Support Services
Nursing and residential care facilities,43.75057309,-79.74244701,Long-Term & Chronic Care
Nursing and residential care facilities,43.64399278,-79.53220393,Specialized Care & Support Services
Nursing and residential care facilities,43.21727849,-79.83453609,Specialized Care & Support Services
Nursing and residential care facilities,48.15345549,-80.01468335,Long-Term & Chronic Care
Nursing and residential care facilities,43.20739846,-80.38649816,Specialized Care & Support Services
Ambulatory health care services,47.06268903,-79.78729655,Community & Primary Care
Nursing and residential care facilities,47.43879,-79.63082324,Long-Term & Chronic Care
Nursing and residential care facilities,43.7353822,-79.43311861,Specialized Care & Support Services
Nursing and residential care facilities,42.7710963,-80.9682813,Long-Term & Chronic Care
Nursing and residential care facilities,43.7286636,-79.44013881,Specialized Care & Support Services
Ambulatory health care services,43.00100838,-81.33530394,Community & Primary Care
Ambulatory health care services,42.39828013,-82.21133936,Community & Primary Care
Nursing and residential care facilities,46.46167978,-81.01101148,Specialized Care & Support Services
Nursing and residential care facilities,43.671751,-79.405509,Specialized Care & Support Services
Nursing and residential care facilities,43.62827797,-79.60432645,Specialized Care & Support Services
Nursing and residential care facilities,47.841251,-83.414961,Long-Term & Chronic Care
Nursing and residential care facilities,44.16413397,-77.38004118,Specialized Care & Support Services
Nursing and residential care facilities,43.70654559,-79.38981869,Specialized Care & Support Services
Nursing and residential care facilities,43.24925099,-79.8731636,Specialized Care & Support Services
Nursing and residential care facilities,43.25084779,-79.8515302,Specialized Care & Support Services
Nursing and residential care facilities,43.89926785,-78.86188844,Specialized Care & Support Services
Nursing and residential care facilities,44.12536405,-77.50987712,Specialized Care & Support Services
Nursing and residential care facilities,43.69894059,-79.38687049,Specialized Care & Support Services
Nursing and residential care facilities,45.28882002,-75.86944888,Specialized Care & Support Services
Nursing and residential care facilities,43.70671009,-79.39470579,Specialized Care & Support Services
Nursing and residential care facilities,43.95183979,-78.27804936,Specialized Care & Support Services
Ambulatory health care services,42.77286715,-80.99472672,Community & Primary Care
Nursing and residential care facilities,45.43901116,-75.67868603,Specialized Care & Support Services
Nursing and residential care facilities,43.55803773,-80.25130495,Long-Term & Chronic Care
Nursing and residential care facilities,43.76899051,-79.22035714,Specialized Care & Support Services
Nursing and residential care facilities,43.87084494,-81.02944763,Long-Term & Chronic Care
Ambulatory health care services,43.65535868,-79.45842661,Community & Primary Care
Nursing and residential care facilities,44.304359,-81.097435,Specialized Care & Support Services
Nursing and residential care facilities,43.78734059,-79.74182051,Specialized Care & Support Services
Nursing and residential care facilities,43.18492631,-79.2578661,Long-Term & Chronic Care
Nursing and residential care facilities,43.66272499,-79.33111227,Long-Term & Chronic Care
Nursing and residential care facilities,43.7300765,-79.43421181,Long-Term & Chronic Care
Nursing and residential care facilities,44.2413403,-76.97028786,Long-Term & Chronic Care
Nursing and residential care facilities,43.44195673,-79.67261076,Specialized Care & Support Services
Nursing and residential care facilities,43.65819899,-79.40343829,Long-Term & Chronic Care
Nursing and residential care facilities,43.9837753,-78.17209322,Specialized Care & Support Services
Nursing and residential care facilities,44.11378256,-79.57167119,Specialized Care & Support Services
Nursing and residential care facilities,44.9218448,-79.3745205,Specialized Care & Support Services
Nursing and residential care facilities,43.00463958,-81.25700662,Specialized Care & Support Services
Nursing and residential care facilities,43.31755486,-80.83826132,Specialized Care & Support Services
Nursing and residential care facilities,44.04748645,-77.1465588,Specialized Care & Support Services
Nursing and residential care facilities,44.71210044,-75.51901312,Specialized Care & Support Services
Nursing and residential care facilities,43.07925789,-79.13696046,Long-Term & Chronic Care
Nursing and residential care facilities,42.08854906,-82.46064041,Specialized Care & Support Services
Nursing and residential care facilities,43.70293019,-79.36354308,Specialized Care & Support Services
Nursing and residential care facilities,43.66476219,-79.4186887,Long-Term & Chronic Care
Nursing and residential care facilities,45.31136778,-74.63263588,Long-Term & Chronic Care
Nursing and residential care facilities,45.05169583,-79.29822038,Long-Term & Chronic Care
Nursing and residential care facilities,45.34970994,-75.70643374,Specialized Care & Support Services
Nursing and residential care facilities,45.34980534,-75.70601283,Specialized Care & Support Services
Nursing and residential care facilities,44.05512355,-79.43571264,Specialized Care & Support Services
Nursing and residential care facilities,44.17802507,-77.39062539,Specialized Care & Support Services
Nursing and residential care facilities,45.13989176,-74.50151602,Specialized Care & Support Services
Nursing and residential care facilities,44.239163,-76.963158,Specialized Care & Support Services
Nursing and residential care facilities,44.06116035,-79.44888054,Specialized Care & Support Services
Nursing and residential care facilities,43.19427201,-79.2595307,Specialized Care & Support Services
Nursing and residential care facilities,43.68553589,-79.40841779,Specialized Care & Support Services
Nursing and residential care facilities,45.40088385,-75.72755805,Long-Term & Chronic Care
Nursing and residential care facilities,43.670326,-79.3832017,Long-Term & Chronic Care
Nursing and residential care facilities,42.32516978,-83.0026679,Specialized Care & Support Services
Ambulatory health care services,44.46854579,-80.07588988,Specialized Care & Support Services
Ambulatory health care services,44.084928,-79.48776,Mental Health & Rehabilitation
Nursing and residential care facilities,43.63958288,-79.4405301,Mental Health & Rehabilitation
Nursing and residential care facilities,43.7332454,-79.4038491,Specialized Care & Support Services
Nursing and residential care facilities,44.74305645,-79.89055855,Long-Term & Chronic Care
Nursing and residential care facilities,42.24341286,-83.0147829,Long-Term & Chronic Care
Nursing and residential care facilities,43.4767379,-80.57032185,Long-Term & Chronic Care
Nursing and residential care facilities,44.30037081,-76.98430987,Long-Term & Chronic Care
Nursing and residential care facilities,43.53209222,-80.21591964,Specialized Care & Support Services
Nursing and residential care facilities,42.31813568,-82.92003167,Long-Term & Chronic Care
Nursing and residential care facilities,43.55312755,-79.72147048,Long-Term & Chronic Care
Nursing and residential care facilities,42.93894787,-81.27180372,Long-Term & Chronic Care
Nursing and residential care facilities,43.69710409,-79.52690243,Long-Term & Chronic Care
Nursing and residential care facilities,43.56915803,-80.27358416,Specialized Care & Support Services
Nursing and residential care facilities,43.7410087,-79.7717325,Long-Term & Chronic Care
Nursing and residential care facilities,43.38367062,-79.79950979,Long-Term & Chronic Care
Nursing and residential care facilities,43.91312705,-78.95825897,Long-Term & Chronic Care
Nursing and residential care facilities,43.19832568,-79.8734372,Specialized Care & Support Services
Nursing and residential care facilities,43.41122949,-80.49867572,Long-Term & Chronic Care
Nursing and residential care facilities,44.15073139,-81.03582166,Specialized Care & Support Services
Nursing and residential care facilities,46.47788927,-81.06941921,Specialized Care & Support Services
Nursing and residential care facilities,46.46283498,-80.99596918,Specialized Care & Support Services
Nursing and residential care facilities,48.44013227,-89.23848547,Specialized Care & Support Services
Nursing and residential care facilities,48.49152857,-81.32532123,Specialized Care & Support Services
Nursing and residential care facilities,45.35467105,-75.64851112,Specialized Care & Support Services
Nursing and residential care facilities,43.44505309,-80.56923714,Specialized Care & Support Services
Nursing and residential care facilities,45.36662284,-75.77784496,Specialized Care & Support Services
Nursing and residential care facilities,43.7439777,-79.30345907,Long-Term & Chronic Care
Nursing and residential care facilities,43.39273432,-79.78777969,Specialized Care & Support Services
Nursing and residential care facilities,43.96549464,-79.45862614,Long-Term & Chronic Care
Nursing and residential care facilities,44.22223851,-76.64207165,Specialized Care & Support Services
Nursing and residential care facilities,43.01741988,-79.2853459,Long-Term & Chronic Care
Ambulatory health care services,43.84185373,-79.03228419,Specialized Care & Support Services
Nursing and residential care facilities,45.32877073,-75.81488957,Specialized Care & Support Services
